ORIG_COD_ZONA,ORIG_DEN_ZONA,DEST_COD_ZONA,DEST_DEN_ZONA,TIPO_Viaggio,FASCIA_ORARIA_VIAGGIO,REGIME,MEZZO_Codice,MEZZO_aggregato,NumViaggi
127,Savignone,85,Ceranesi,Attraversamento,0,2,8,AUTOCARRO,23.918
127,Savignone,85,Ceranesi,Attraversamento,1,2,8,AUTOCARRO,11.12
127,Savignone,85,Ceranesi,Attraversamento,2,2,8,AUTOCARRO,6.938
127,Savignone,85,Ceranesi,Attraversamento,3,2,8,AUTOCARRO,7.875
128,Serra Riccò,2,VOLTRI,Ingresso Genova,0,1,9,AUTOARTICOLATO,2.128
128,Serra Riccò,2,VOLTRI,Ingresso Genova,2,1,9,AUTOARTICOLATO,0.674
128,Serra Riccò,2,VOLTRI,Ingresso Genova,3,1,9,AUTOARTICOLATO,1.279
128,Serra Riccò,9,SESTRI,Ingresso Genova,0,1,9,AUTOARTICOLATO,2.128
128,Serra Riccò,9,SESTRI,Ingresso Genova,2,1,9,AUTOARTICOLATO,0.674
128,Serra Riccò,9,SESTRI,Ingresso Genova,3,1,9,AUTOARTICOLATO,1.279
128,Serra Riccò,14,CERTOSA,Ingresso Genova,0,2,8,AUTOCARRO,2.128
128,Serra Riccò,14,CERTOSA,Ingresso Genova,0,2,9,AUTOARTICOLATO,4.256
128,Serra Riccò,14,CERTOSA,Ingresso Genova,1,2,8,AUTOCARRO,2.628
128,Serra Riccò,14,CERTOSA,Ingresso Genova,2,2,8,AUTOCARRO,0.674
128,Serra Riccò,14,CERTOSA,Ingresso Genova,2,2,9,AUTOARTICOLATO,1.348
128,Serra Riccò,14,CERTOSA,Ingresso Genova,3,2,9,AUTOARTICOLATO,2.558
128,Serra Riccò,15,RIVAROLO,Ingresso Genova,0,1,9,AUTOARTICOLATO,2.128
128,Serra Riccò,15,RIVAROLO,Ingresso Genova,2,1,9,AUTOARTICOLATO,0.674
128,Serra Riccò,15,RIVAROLO,Ingresso Genova,3,1,9,AUTOARTICOLATO,1.279
128,Serra Riccò,16,TEGLIA,Ingresso Genova,0,2,9,AUTOARTICOLATO,4.256
128,Serra Riccò,16,TEGLIA,Ingresso Genova,2,2,9,AUTOARTICOLATO,1.348
128,Serra Riccò,16,TEGLIA,Ingresso Genova,3,2,9,AUTOARTICOLATO,2.558
128,Serra Riccò,18,BOLZANETO,Ingresso Genova,0,2,9,AUTOARTICOLATO,6.384
128,Serra Riccò,18,BOLZANETO,Ingresso Genova,2,2,9,AUTOARTICOLATO,2.022
128,Serra Riccò,18,BOLZANETO,Ingresso Genova,3,2,9,AUTOARTICOLATO,3.837
128,Serra Riccò,19,MOREGO,Ingresso Genova,0,1,8,AUTOCARRO,11.959
128,Serra Riccò,19,MOREGO,Ingresso Genova,2,1,8,AUTOCARRO,3.469
128,Serra Riccò,19,MOREGO,Ingresso Genova,3,1,8,AUTOCARRO,7.875
128,Serra Riccò,20,S.QUIRICO,Ingresso Genova,0,1,8,AUTOCARRO,2.128
128,Serra Riccò,20,S.QUIRICO,Ingresso Genova,0,2,9,AUTOARTICOLATO,23.918
128,Serra Riccò,20,S.QUIRICO,Ingresso Genova,1,1,8,AUTOCARRO,2.628
128,Serra Riccò,20,S.QUIRICO,Ingresso Genova,1,2,9,AUTOARTICOLATO,11.12
128,Serra Riccò,20,S.QUIRICO,Ingresso Genova,2,1,8,AUTOCARRO,0.674
128,Serra Riccò,20,S.QUIRICO,Ingresso Genova,2,2,9,AUTOARTICOLATO,6.938
128,Serra Riccò,20,S.QUIRICO,Ingresso Genova,3,2,9,AUTOARTICOLATO,7.875
128,Serra Riccò,21,PONTEDECIMO,Ingresso Genova,0,1,8,AUTOCARRO,35.877
128,Serra Riccò,21,PONTEDECIMO,Ingresso Genova,0,1,9,AUTOARTICOLATO,23.918
128,Serra Riccò,21,PONTEDECIMO,Ingresso Genova,0,2,8,AUTOCARRO,35.877
128,Serra Riccò,21,PONTEDECIMO,Ingresso Genova,0,2,9,AUTOARTICOLATO,26.046
128,Serra Riccò,21,PONTEDECIMO,Ingresso Genova,1,1,8,AUTOCARRO,22.24
128,Serra Riccò,21,PONTEDECIMO,Ingresso Genova,1,1,9,AUTOARTICOLATO,11.12
128,Serra Riccò,21,PONTEDECIMO,Ingresso Genova,1,2,8,AUTOCARRO,22.24
128,Serra Riccò,21,PONTEDECIMO,Ingresso Genova,1,2,9,AUTOARTICOLATO,11.12
128,Serra Riccò,21,PONTEDECIMO,Ingresso Genova,2,1,8,AUTOCARRO,10.407
128,Serra Riccò,21,PONTEDECIMO,Ingresso Genova,2,1,9,AUTOARTICOLATO,6.938
128,Serra Riccò,21,PONTEDECIMO,Ingresso Genova,2,2,8,AUTOCARRO,10.407
128,Serra Riccò,21,PONTEDECIMO,Ingresso Genova,2,2,9,AUTOARTICOLATO,7.612
128,Serra Riccò,21,PONTEDECIMO,Ingresso Genova,3,1,8,AUTOCARRO,7.875
128,Serra Riccò,21,PONTEDECIMO,Ingresso Genova,3,1,9,AUTOARTICOLATO,7.875
128,Serra Riccò,21,PONTEDECIMO,Ingresso Genova,3,2,8,AUTOCARRO,7.875
128,Serra Riccò,21,PONTEDECIMO,Ingresso Genova,3,2,9,AUTOARTICOLATO,9.154
128,Serra Riccò,43,S.AGATA,Ingresso Genova,0,1,8,AUTOCARRO,8.423
128,Serra Riccò,45,QUEZZI,Ingresso Genova,3,1,8,AUTOCARRO,7.6
128,Serra Riccò,48,FORTE QUEZZI,Ingresso Genova,2,1,8,AUTOCARRO,13
128,Serra Riccò,50,S.PANTALEO,Ingresso Genova,0,2,10,AUTOTRENO,2.128
128,Serra Riccò,50,S.PANTALEO,Ingresso Genova,1,2,10,AUTOTRENO,2.628
128,Serra Riccò,50,S.PANTALEO,Ingresso Genova,2,2,10,AUTOTRENO,0.674
128,Serra Riccò,55,PRATO,Ingresso Genova,0,1,7,ALTRO MEZZO,8.625
128,Serra Riccò,55,PRATO,Ingresso Genova,0,1,9,AUTOARTICOLATO,2.128
128,Serra Riccò,55,PRATO,Ingresso Genova,2,1,9,AUTOARTICOLATO,0.674
128,Serra Riccò,55,PRATO,Ingresso Genova,3,1,9,AUTOARTICOLATO,1.279
128,Serra Riccò,60,CHIAPPETO,Ingresso Genova,0,1,9,AUTOARTICOLATO,2.128
128,Serra Riccò,60,CHIAPPETO,Ingresso Genova,1,1,9,AUTOARTICOLATO,2.628
128,Serra Riccò,60,CHIAPPETO,Ingresso Genova,2,1,9,AUTOARTICOLATO,0.674
128,Serra Riccò,80,Campomorone,Attraversamento,0,1,8,AUTOCARRO,2.128
128,Serra Riccò,80,Campomorone,Attraversamento,0,1,9,AUTOARTICOLATO,11.959
128,Serra Riccò,80,Campomorone,Attraversamento,0,2,8,AUTOCARRO,11.959
128,Serra Riccò,80,Campomorone,Attraversamento,1,1,9,AUTOARTICOLATO,11.12
128,Serra Riccò,80,Campomorone,Attraversamento,1,2,8,AUTOCARRO,11.12
128,Serra Riccò,80,Campomorone,Attraversamento,2,1,8,AUTOCARRO,0.674
128,Serra Riccò,80,Campomorone,Attraversamento,2,1,9,AUTOARTICOLATO,3.469
128,Serra Riccò,80,Campomorone,Attraversamento,2,2,8,AUTOCARRO,3.469
128,Serra Riccò,80,Campomorone,Attraversamento,3,1,8,AUTOCARRO,1.279
128,Serra Riccò,140,ALESSANDRIA,Attraversamento,0,2,8,AUTOCARRO,2.128
128,Serra Riccò,140,ALESSANDRIA,Attraversamento,1,2,8,AUTOCARRO,2.628
128,Serra Riccò,140,ALESSANDRIA,Attraversamento,2,2,8,AUTOCARRO,0.674
129,SESTRI LEVANTE,9,SESTRI,Ingresso Genova,3,1,8,AUTOCARRO,9.891
129,SESTRI LEVANTE,15,RIVAROLO,Ingresso Genova,3,1,7,ALTRO MEZZO,8.833
129,SESTRI LEVANTE,19,MOREGO,Ingresso Genova,3,1,8,AUTOCARRO,8.571
129,SESTRI LEVANTE,21,PONTEDECIMO,Ingresso Genova,3,2,8,AUTOCARRO,3
129,Sestri Levante,23,CAMPI,Ingresso Genova,0,1,9,AUTOARTICOLATO,14.024
129,Sestri Levante,23,CAMPI,Ingresso Genova,1,1,9,AUTOARTICOLATO,6.676
129,Sestri Levante,23,CAMPI,Ingresso Genova,2,1,9,AUTOARTICOLATO,4.573
129,Sestri Levante,26,SAMPIERDARENA,Ingresso Genova,0,2,9,AUTOARTICOLATO,9.426
129,Sestri Levante,26,SAMPIERDARENA,Ingresso Genova,2,2,9,AUTOARTICOLATO,3.315
129,Sestri Levante,26,SAMPIERDARENA,Ingresso Genova,3,2,9,AUTOARTICOLATO,6.586
129,SESTRI LEVANTE,28,S.BARTOLOMEO,Ingresso Genova,3,1,8,AUTOCARRO,4.938
129,SESTRI LEVANTE,29,ANGELI,Ingresso Genova,3,1,8,AUTOCARRO,9.5
129,SESTRI LEVANTE,35,MOLO,Ingresso Genova,3,1,7,ALTRO MEZZO,8.852
129,SESTRI LEVANTE,35,MOLO,Ingresso Genova,3,1,8,AUTOCARRO,8.852
129,SESTRI LEVANTE,36,S.NICOLA,Ingresso Genova,3,1,7,ALTRO MEZZO,9.4
129,SESTRI LEVANTE,36,S.NICOLA,Ingresso Genova,3,1,8,AUTOCARRO,12
129,SESTRI LEVANTE,42,BRIGNOLE,Ingresso Genova,0,1,8,AUTOCARRO,9.026
129,SESTRI LEVANTE,49,PARENZO,Ingresso Genova,1,1,8,AUTOCARRO,8.538
129,SESTRI LEVANTE,52,S.EUSEBIO,Ingresso Genova,3,1,8,AUTOCARRO,7
129,Sestri Levante,61,S.MARTINO,Ingresso Genova,0,1,9,AUTOARTICOLATO,9.426
129,Sestri Levante,61,S.MARTINO,Ingresso Genova,2,1,9,AUTOARTICOLATO,3.315
129,SESTRI LEVANTE,61,S.MARTINO,Ingresso Genova,3,1,8,AUTOCARRO,8.2
129,Sestri Levante,61,S.MARTINO,Ingresso Genova,3,1,9,AUTOARTICOLATO,6.586
129,Sestri Levante,66,STURLA,Ingresso Genova,0,2,8,AUTOCARRO,9.426
129,Sestri Levante,66,STURLA,Ingresso Genova,1,2,8,AUTOCARRO,14.92
129,Sestri Levante,66,STURLA,Ingresso Genova,2,2,8,AUTOCARRO,3.315
129,Sestri Levante,67,QUARTO,Ingresso Genova,0,2,9,AUTOARTICOLATO,9.426
129,Sestri Levante,67,QUARTO,Ingresso Genova,1,2,9,AUTOARTICOLATO,14.92
129,Sestri Levante,67,QUARTO,Ingresso Genova,2,2,9,AUTOARTICOLATO,3.315
129,SESTRI LEVANTE,67,QUARTO,Ingresso Genova,3,1,7,ALTRO MEZZO,7.462
129,SESTRI LEVANTE,67,QUARTO,Ingresso Genova,3,2,8,AUTOCARRO,10
129,Sestri Levante,71,NERVI,Ingresso Genova,0,2,8,AUTOCARRO,28.278
129,Sestri Levante,71,NERVI,Ingresso Genova,0,2,9,AUTOARTICOLATO,18.852
129,Sestri Levante,71,NERVI,Ingresso Genova,1,2,8,AUTOCARRO,14.92
129,Sestri Levante,71,NERVI,Ingresso Genova,1,2,9,AUTOARTICOLATO,14.92
129,Sestri Levante,71,NERVI,Ingresso Genova,2,2,8,AUTOCARRO,9.945
129,Sestri Levante,71,NERVI,Ingresso Genova,2,2,9,AUTOARTICOLATO,6.63
129,Sestri Levante,71,NERVI,Ingresso Genova,3,2,8,AUTOCARRO,13.172
129,Sestri Levante,71,NERVI,Ingresso Genova,3,2,9,AUTOARTICOLATO,6.586
130,Sori,66,STURLA,Ingresso Genova,0,2,8,AUTOCARRO,9.426
130,Sori,66,STURLA,Ingresso Genova,2,2,8,AUTOCARRO,3.315
130,Sori,66,STURLA,Ingresso Genova,3,2,8,AUTOCARRO,6.586
130,Sori,70,QUINTO,Ingresso Genova,0,1,9,AUTOARTICOLATO,9.426
130,Sori,70,QUINTO,Ingresso Genova,1,1,9,AUTOARTICOLATO,14.92
130,Sori,70,QUINTO,Ingresso Genova,2,1,9,AUTOARTICOLATO,3.315
130,Sori,71,NERVI,Ingresso Genova,0,2,8,AUTOCARRO,9.426
130,Sori,71,NERVI,Ingresso Genova,2,2,8,AUTOCARRO,3.315
130,Sori,71,NERVI,Ingresso Genova,3,2,8,AUTOCARRO,6.586
132,Torriglia,2,VOLTRI,Ingresso Genova,0,2,9,AUTOARTICOLATO,24.734
132,Torriglia,2,VOLTRI,Ingresso Genova,1,2,9,AUTOARTICOLATO,18.452
132,Torriglia,2,VOLTRI,Ingresso Genova,2,2,9,AUTOARTICOLATO,9.666
132,Torriglia,34,MADDALENA,Ingresso Genova,0,2,9,AUTOARTICOLATO,12.367
132,Torriglia,34,MADDALENA,Ingresso Genova,2,2,9,AUTOARTICOLATO,4.833
132,Torriglia,34,MADDALENA,Ingresso Genova,3,2,9,AUTOARTICOLATO,9.483
132,Torriglia,47,MARASSI,Ingresso Genova,0,2,8,AUTOCARRO,24.734
132,Torriglia,47,MARASSI,Ingresso Genova,1,2,8,AUTOCARRO,9.226
132,Torriglia,47,MARASSI,Ingresso Genova,2,2,8,AUTOCARRO,9.666
132,Torriglia,47,MARASSI,Ingresso Genova,3,2,8,AUTOCARRO,9.483
132,Torriglia,49,PARENZO,Ingresso Genova,0,2,9,AUTOARTICOLATO,24.734
132,Torriglia,49,PARENZO,Ingresso Genova,2,2,9,AUTOARTICOLATO,9.666
132,Torriglia,49,PARENZO,Ingresso Genova,3,2,9,AUTOARTICOLATO,18.966
132,Torriglia,50,S.PANTALEO,Ingresso Genova,0,2,8,AUTOCARRO,12.367
132,Torriglia,50,S.PANTALEO,Ingresso Genova,0,2,9,AUTOARTICOLATO,12.367
132,Torriglia,50,S.PANTALEO,Ingresso Genova,1,2,8,AUTOCARRO,9.226
132,Torriglia,50,S.PANTALEO,Ingresso Genova,1,2,9,AUTOARTICOLATO,9.226
132,Torriglia,50,S.PANTALEO,Ingresso Genova,2,2,8,AUTOCARRO,4.833
132,Torriglia,50,S.PANTALEO,Ingresso Genova,2,2,9,AUTOARTICOLATO,4.833
132,Torriglia,53,MOLASSANA,Ingresso Genova,0,1,8,AUTOCARRO,24.734
132,Torriglia,53,MOLASSANA,Ingresso Genova,0,2,9,AUTOARTICOLATO,24.734
132,Torriglia,53,MOLASSANA,Ingresso Genova,1,1,8,AUTOCARRO,9.226
132,Torriglia,53,MOLASSANA,Ingresso Genova,1,2,9,AUTOARTICOLATO,9.226
132,Torriglia,53,MOLASSANA,Ingresso Genova,2,1,8,AUTOCARRO,9.666
132,Torriglia,53,MOLASSANA,Ingresso Genova,2,2,9,AUTOARTICOLATO,9.666
132,Torriglia,53,MOLASSANA,Ingresso Genova,3,1,8,AUTOCARRO,9.483
132,Torriglia,53,MOLASSANA,Ingresso Genova,3,2,9,AUTOARTICOLATO,9.483
132,Torriglia,54,DORIA,Ingresso Genova,0,2,9,AUTOARTICOLATO,24.734
132,Torriglia,54,DORIA,Ingresso Genova,1,2,9,AUTOARTICOLATO,9.226
132,Torriglia,54,DORIA,Ingresso Genova,2,2,9,AUTOARTICOLATO,9.666
132,Torriglia,54,DORIA,Ingresso Genova,3,2,9,AUTOARTICOLATO,9.483
133,Tribogna,50,S.PANTALEO,Ingresso Genova,0,2,8,AUTOCARRO,12.367
133,Tribogna,50,S.PANTALEO,Ingresso Genova,2,2,8,AUTOCARRO,4.833
133,Tribogna,50,S.PANTALEO,Ingresso Genova,3,2,8,AUTOCARRO,9.483
133,Tribogna,53,MOLASSANA,Ingresso Genova,0,1,9,AUTOARTICOLATO,12.367
133,Tribogna,53,MOLASSANA,Ingresso Genova,2,1,9,AUTOARTICOLATO,4.833
133,Tribogna,53,MOLASSANA,Ingresso Genova,3,1,9,AUTOARTICOLATO,9.483
138,Savona,2,VOLTRI,Ingresso Genova,0,1,7,ALTRO MEZZO,8.615
138,SAVONA,2,VOLTRI,Ingresso Genova,0,1,8,AUTOCARRO,16.162
138,SAVONA,2,VOLTRI,Ingresso Genova,0,1,10,AUTOTRENO,16.162
138,Savona,2,VOLTRI,Ingresso Genova,0,2,8,AUTOCARRO,31.547
138,Savona,2,VOLTRI,Ingresso Genova,0,2,9,AUTOARTICOLATO,4.333
138,SAVONA,2,VOLTRI,Ingresso Genova,0,2,10,AUTOTRENO,16.162
138,SAVONA,2,VOLTRI,Ingresso Genova,1,2,8,AUTOCARRO,23
138,SAVONA,2,VOLTRI,Ingresso Genova,1,2,10,AUTOTRENO,9
138,SAVONA,2,VOLTRI,Ingresso Genova,2,1,8,AUTOCARRO,5.905
138,SAVONA,2,VOLTRI,Ingresso Genova,2,1,10,AUTOTRENO,5.905
138,SAVONA,2,VOLTRI,Ingresso Genova,2,2,8,AUTOCARRO,4.88
138,SAVONA,2,VOLTRI,Ingresso Genova,2,2,10,AUTOTRENO,5.905
138,SAVONA,2,VOLTRI,Ingresso Genova,3,1,8,AUTOCARRO,6.061
138,SAVONA,2,VOLTRI,Ingresso Genova,3,1,10,AUTOTRENO,6.061
138,Savona,2,VOLTRI,Ingresso Genova,3,2,8,AUTOCARRO,4.333
138,SAVONA,5,PRA',Ingresso Genova,0,2,8,AUTOCARRO,22.88
138,SAVONA,5,PRA',Ingresso Genova,1,2,8,AUTOCARRO,11.5
138,SAVONA,5,PRA',Ingresso Genova,2,2,8,AUTOCARRO,4.88
138,SAVONA,5,PRA',Ingresso Genova,3,2,8,AUTOCARRO,9.727
138,SAVONA,7,PEGLI,Ingresso Genova,0,1,10,AUTOTRENO,17.034
138,SAVONA,7,PEGLI,Ingresso Genova,1,1,10,AUTOTRENO,7.222
138,SAVONA,7,PEGLI,Ingresso Genova,2,1,10,AUTOTRENO,6.966
138,SAVONA,7,PEGLI,Ingresso Genova,3,1,10,AUTOTRENO,6.818
138,SAVONA,14,CERTOSA,Ingresso Genova,0,1,9,AUTOARTICOLATO,14.024
138,SAVONA,14,CERTOSA,Ingresso Genova,1,1,9,AUTOARTICOLATO,6.676
138,SAVONA,14,CERTOSA,Ingresso Genova,2,1,9,AUTOARTICOLATO,4.573
138,Savona,15,RIVAROLO,Ingresso Genova,2,1,8,AUTOCARRO,8.833
138,Savona,16,TEGLIA,Ingresso Genova,1,2,10,AUTOTRENO,8.5
138,SAVONA,18,BOLZANETO,Ingresso Genova,0,1,8,AUTOCARRO,2.128
138,SAVONA,18,BOLZANETO,Ingresso Genova,2,1,8,AUTOCARRO,0.674
138,SAVONA,18,BOLZANETO,Ingresso Genova,3,1,8,AUTOCARRO,1.279
138,SAVONA,19,MOREGO,Ingresso Genova,0,1,9,AUTOARTICOLATO,26.858
138,SAVONA,19,MOREGO,Ingresso Genova,1,1,9,AUTOARTICOLATO,8.768
138,SAVONA,19,MOREGO,Ingresso Genova,2,1,9,AUTOARTICOLATO,9.682
138,SAVONA,19,MOREGO,Ingresso Genova,3,1,9,AUTOARTICOLATO,4.843
138,Savona,20,S.QUIRICO,Ingresso Genova,3,1,8,AUTOCARRO,9.692
138,SAVONA,21,PONTEDECIMO,Ingresso Genova,0,2,10,AUTOTRENO,26.858
138,SAVONA,21,PONTEDECIMO,Ingresso Genova,1,2,10,AUTOTRENO,8.768
138,SAVONA,21,PONTEDECIMO,Ingresso Genova,2,2,10,AUTOTRENO,9.682
138,SAVONA,21,PONTEDECIMO,Ingresso Genova,3,2,10,AUTOTRENO,4.843
138,SAVONA,23,CAMPI,Ingresso Genova,0,1,8,AUTOCARRO,14.024
138,SAVONA,23,CAMPI,Ingresso Genova,0,2,10,AUTOTRENO,14.024
138,SAVONA,23,CAMPI,Ingresso Genova,2,1,8,AUTOCARRO,4.573
138,SAVONA,23,CAMPI,Ingresso Genova,2,2,10,AUTOTRENO,4.573
138,SAVONA,23,CAMPI,Ingresso Genova,3,1,8,AUTOCARRO,4.511
138,SAVONA,23,CAMPI,Ingresso Genova,3,2,10,AUTOTRENO,4.511
138,SAVONA,25,S.GAETANO,Ingresso Genova,0,2,8,AUTOCARRO,23.18
138,SAVONA,25,S.GAETANO,Ingresso Genova,1,2,8,AUTOCARRO,9.182
138,SAVONA,25,S.GAETANO,Ingresso Genova,2,2,8,AUTOCARRO,8.59
138,SAVONA,25,S.GAETANO,Ingresso Genova,3,2,8,AUTOCARRO,6.048
138,Savona,26,SAMPIERDARENA,Ingresso Genova,0,1,8,AUTOCARRO,32.749
138,SAVONA,26,SAMPIERDARENA,Ingresso Genova,0,1,9,AUTOARTICOLATO,11.59
138,SAVONA,26,SAMPIERDARENA,Ingresso Genova,0,2,10,AUTOTRENO,23.18
138,SAVONA,26,SAMPIERDARENA,Ingresso Genova,1,1,8,AUTOCARRO,9.182
138,SAVONA,26,SAMPIERDARENA,Ingresso Genova,1,1,9,AUTOARTICOLATO,9.182
138,SAVONA,26,SAMPIERDARENA,Ingresso Genova,1,2,10,AUTOTRENO,9.182
138,SAVONA,26,SAMPIERDARENA,Ingresso Genova,2,1,8,AUTOCARRO,8.59
138,SAVONA,26,SAMPIERDARENA,Ingresso Genova,2,1,9,AUTOARTICOLATO,4.295
138,SAVONA,26,SAMPIERDARENA,Ingresso Genova,2,2,10,AUTOTRENO,8.59
138,SAVONA,26,SAMPIERDARENA,Ingresso Genova,3,1,8,AUTOCARRO,6.048
138,SAVONA,26,SAMPIERDARENA,Ingresso Genova,3,2,10,AUTOTRENO,6.048
138,SAVONA,28,S.BARTOLOMEO,Ingresso Genova,0,2,8,AUTOCARRO,11.59
138,SAVONA,28,S.BARTOLOMEO,Ingresso Genova,1,2,8,AUTOCARRO,9.182
138,SAVONA,28,S.BARTOLOMEO,Ingresso Genova,2,2,8,AUTOCARRO,4.295
138,SAVONA,31,LAGACCIO,Ingresso Genova,0,1,10,AUTOTRENO,10.256
138,SAVONA,31,LAGACCIO,Ingresso Genova,2,1,10,AUTOTRENO,2.978
138,SAVONA,31,LAGACCIO,Ingresso Genova,3,1,10,AUTOTRENO,5.386
138,SAVONA,32,OREGINA,Ingresso Genova,0,2,8,AUTOCARRO,10.256
138,SAVONA,32,OREGINA,Ingresso Genova,0,2,9,AUTOARTICOLATO,10.256
138,SAVONA,32,OREGINA,Ingresso Genova,1,2,8,AUTOCARRO,9.196
138,SAVONA,32,OREGINA,Ingresso Genova,2,2,8,AUTOCARRO,2.978
138,SAVONA,32,OREGINA,Ingresso Genova,2,2,9,AUTOARTICOLATO,2.978
138,SAVONA,32,OREGINA,Ingresso Genova,3,2,9,AUTOARTICOLATO,5.386
138,SAVONA,33,PRE',Ingresso Genova,0,2,9,AUTOARTICOLATO,14.024
138,SAVONA,33,PRE',Ingresso Genova,1,2,9,AUTOARTICOLATO,6.676
138,SAVONA,33,PRE',Ingresso Genova,2,2,9,AUTOARTICOLATO,4.573
138,Savona,36,S.NICOLA,Ingresso Genova,0,1,8,AUTOCARRO,9.4
138,SAVONA,38,MANIN,Ingresso Genova,0,2,8,AUTOCARRO,10.256
138,SAVONA,38,MANIN,Ingresso Genova,0,2,9,AUTOARTICOLATO,10.256
138,SAVONA,38,MANIN,Ingresso Genova,1,2,9,AUTOARTICOLATO,9.196
138,SAVONA,38,MANIN,Ingresso Genova,2,2,8,AUTOCARRO,2.978
138,SAVONA,38,MANIN,Ingresso Genova,2,2,9,AUTOARTICOLATO,2.978
138,SAVONA,38,MANIN,Ingresso Genova,3,2,8,AUTOCARRO,5.386
138,Savona,39,S.VINCENZO,Ingresso Genova,0,1,8,AUTOCARRO,9.362
138,Savona,39,S.VINCENZO,Ingresso Genova,0,1,10,AUTOTRENO,9.362
138,Savona,39,S.VINCENZO,Ingresso Genova,1,1,8,AUTOCARRO,9.362
138,Savona,42,BRIGNOLE,Ingresso Genova,3,1,8,AUTOCARRO,9.026
138,Savona,45,QUEZZI,Ingresso Genova,3,1,7,ALTRO MEZZO,7.6
138,SAVONA,47,MARASSI,Ingresso Genova,0,2,8,AUTOCARRO,20.512
138,SAVONA,47,MARASSI,Ingresso Genova,0,2,9,AUTOARTICOLATO,10.256
138,SAVONA,47,MARASSI,Ingresso Genova,0,2,10,AUTOTRENO,10.256
138,SAVONA,47,MARASSI,Ingresso Genova,1,2,8,AUTOCARRO,18.392
138,SAVONA,47,MARASSI,Ingresso Genova,2,2,8,AUTOCARRO,5.956
138,SAVONA,47,MARASSI,Ingresso Genova,2,2,9,AUTOARTICOLATO,2.978
138,SAVONA,47,MARASSI,Ingresso Genova,2,2,10,AUTOTRENO,2.978
138,SAVONA,47,MARASSI,Ingresso Genova,3,2,9,AUTOARTICOLATO,5.386
138,SAVONA,47,MARASSI,Ingresso Genova,3,2,10,AUTOTRENO,5.386
138,SAVONA,48,FORTE QUEZZI,Ingresso Genova,0,2,10,AUTOTRENO,20.512
138,SAVONA,48,FORTE QUEZZI,Ingresso Genova,1,2,10,AUTOTRENO,9.196
138,SAVONA,48,FORTE QUEZZI,Ingresso Genova,2,2,10,AUTOTRENO,5.956
138,SAVONA,48,FORTE QUEZZI,Ingresso Genova,3,2,10,AUTOTRENO,5.386
138,SAVONA,49,PARENZO,Ingresso Genova,0,1,9,AUTOARTICOLATO,10.256
138,SAVONA,49,PARENZO,Ingresso Genova,1,1,9,AUTOARTICOLATO,9.196
138,SAVONA,49,PARENZO,Ingresso Genova,2,1,9,AUTOARTICOLATO,2.978
138,SAVONA,51,MONTESIGNANO,Ingresso Genova,0,1,10,AUTOTRENO,20.512
138,SAVONA,51,MONTESIGNANO,Ingresso Genova,1,1,10,AUTOTRENO,9.196
138,SAVONA,51,MONTESIGNANO,Ingresso Genova,2,1,10,AUTOTRENO,5.956
138,SAVONA,51,MONTESIGNANO,Ingresso Genova,3,1,10,AUTOTRENO,5.386
138,SAVONA,70,QUINTO,Ingresso Genova,0,1,9,AUTOARTICOLATO,6.837
138,SAVONA,70,QUINTO,Ingresso Genova,0,2,9,AUTOARTICOLATO,6.837
138,SAVONA,70,QUINTO,Ingresso Genova,0,2,10,AUTOTRENO,13.674
138,SAVONA,70,QUINTO,Ingresso Genova,1,1,9,AUTOARTICOLATO,7.714
138,SAVONA,70,QUINTO,Ingresso Genova,1,2,9,AUTOARTICOLATO,7.714
138,SAVONA,70,QUINTO,Ingresso Genova,1,2,10,AUTOTRENO,7.714
138,SAVONA,70,QUINTO,Ingresso Genova,2,1,9,AUTOARTICOLATO,2
138,SAVONA,70,QUINTO,Ingresso Genova,2,2,9,AUTOARTICOLATO,2
138,SAVONA,70,QUINTO,Ingresso Genova,2,2,10,AUTOTRENO,4
138,SAVONA,70,QUINTO,Ingresso Genova,3,2,10,AUTOTRENO,5.048
138,SAVONA,71,NERVI,Ingresso Genova,0,1,8,AUTOCARRO,6.837
138,SAVONA,71,NERVI,Ingresso Genova,1,1,8,AUTOCARRO,7.714
138,SAVONA,71,NERVI,Ingresso Genova,2,1,8,AUTOCARRO,2
139,LA SPEZIA,8,MULTEDO,Ingresso Genova,0,2,8,AUTOCARRO,8.517
139,LA SPEZIA,8,MULTEDO,Ingresso Genova,0,2,9,AUTOARTICOLATO,8.517
139,LA SPEZIA,8,MULTEDO,Ingresso Genova,1,2,9,AUTOARTICOLATO,7.222
139,LA SPEZIA,8,MULTEDO,Ingresso Genova,2,2,8,AUTOCARRO,3.483
139,LA SPEZIA,8,MULTEDO,Ingresso Genova,2,2,9,AUTOARTICOLATO,3.483
139,LA SPEZIA,8,MULTEDO,Ingresso Genova,3,2,8,AUTOCARRO,6.818
139,LA SPEZIA,9,SESTRI,Ingresso Genova,0,2,9,AUTOARTICOLATO,14.024
139,LA SPEZIA,9,SESTRI,Ingresso Genova,2,2,9,AUTOARTICOLATO,4.573
139,LA SPEZIA,9,SESTRI,Ingresso Genova,3,2,9,AUTOARTICOLATO,4.511
139,La Spezia,11,CALCINARA,Ingresso Genova,0,1,8,AUTOCARRO,10.923
139,La Spezia,12,BORZOLI OVEST,Ingresso Genova,2,2,10,AUTOTRENO,2.667
